source,degeneracy_id,formula,is_ring,used_in_objective,log_P_exist,P_exist,individual_loss,C#C,C-C,C-O,C=C,C=O
pseudo_negative,C12H18O_004,C12H18O,True,True,-0.5410948459024492,0.5821105819768266,0.3388527296493998,1,11,0,0,1
pseudo_negative,C12H18_001,C12H18,True,True,-0.4923128612062824,0.6112111116702744,0.37357902302921264,0,9,0,3,0
pseudo_negative,C12H18_002,C12H18,True,True,-0.501191394159075,0.6058084729173406,0.3670039058584402,1,10,0,1,0
pseudo_negative,C12H20O2_001,C12H20O2,True,True,-0.5988955325616567,0.5494181155326211,0.3018602656754166,0,10,2,2,0
pseudo_negative,C12H20O2_002,C12H20O2,True,True,-0.594434520661099,0.5518745513052852,0.30456552037840984,0,11,1,1,1
pseudo_negative,C12H20O2_003,C12H20O2,True,True,-0.5899735087605413,0.5543419697458566,0.30729501942171616,0,12,0,0,2
pseudo_negative,C12H20O2_004,C12H20O2,True,True,-0.6077740655144492,0.5445616796042415,0.2965474228933926,1,11,2,0,0
pseudo_negative,C12H20O_001,C12H20O,True,True,-0.5545310689177247,0.5743415246512505,0.32986818693872305,0,10,1,2,0
pseudo_negative,C12H20O_002,C12H20O,True,True,-0.550070057017167,0.576909392413514,0.3328244470549299,0,11,0,1,1
pseudo_negative,C12H20O_003,C12H20O,True,True,-0.5634096018705174,0.5692647848485,0.32406239526860897,1,11,1,0,0
pseudo_negative,C12H20_001,C12H20,True,True,-0.5101666052737929,0.6003955414155568,0.36047480615167965,0,10,0,2,0
pseudo_negative,C12H20_002,C12H20,True,True,-0.5190451382265854,0.5950885040315732,0.3541303276305357,1,11,0,0,0
pseudo_negative,C12H22O2_001,C12H22O2,True,True,-0.6167492766291671,0.5396959915163889,0.2912717632588581,0,11,2,1,0
pseudo_negative,C12H22O2_002,C12H22O2,True,True,-0.6122882647286095,0.5421089598959244,0.293882124399441,0,12,1,0,1
pseudo_negative,C12H22O_001,C12H22O,True,True,-0.5723848129852352,0.5641783731779536,0.3182972367617223,0,11,1,1,0
pseudo_negative,C12H22O_002,C12H22O,True,True,-0.5679238010846775,0.5667008017234598,0.3211497986740121,0,12,0,0,1
pseudo_negative,C12H22_001,C12H22,True,True,-0.5280203493413033,0.5897713560321239,0.3478302523959703,0,11,0,1,0
pseudo_negative,C12H24O2_001,C12H24O2,True,True,-0.6346030206966776,0.5301459035009998,0.28105467899889136,0,12,2,0,0
pseudo_negative,C12H24O_001,C12H24O,True,True,-0.5902385570527457,0.5541950618231853,0.3071321665492042,0,12,1,0,0
pseudo_negative,C12H24_001,C12H24,True,True,-0.5458740934088138,0.5793351689052993,0.33562923793053173,0,12,0,0,0
pseudo_negative,C17H24O2_001,C17H24O2,False,True,-0.7093950965795635,0.4919416846840953,0.24200662112982588,1,13,0,2,2
pseudo_negative,C17H26O2_001,C17H26O2,False,True,-0.7317098525476317,0.48108570082797175,0.23144345154114074,1,13,1,2,1
pseudo_negative,C17H26O2_002,C17H26O2,False,True,-0.7272488406470738,0.48323662394430433,0.233517634721089,1,14,0,1,2
