stage,rank,A,E_ref,k,total_loss,positive_loss,separation_loss,regularization_loss,mean_positive_log_score,pseudo_log_score_statistic,score_gap
random,13132,13.623229424266718,155.91457725050375,69.75831068880191,0.4226039348898437,0.41498992820055963,0.0,0.0076140066892840825,-0.41498992820055963,-1.2003924378348838,0.7854025096343242
random,13133,46.91818246340093,92.89079497446731,49.934264249622956,0.4227102803112049,0.4099640013148727,0.0,0.01274627899633216,-0.4099640013148727,-1.1909979980977432,0.7810339967828706
random,13134,2.1925239332264077,145.62340460696873,20.978023467446235,0.42297108587314364,0.4052131442393917,0.0,0.017757941633751953,-0.4052131442393917,-1.196936002594696,0.7917228583553043
random,13135,7.626187923321776,476.91534389288694,619.9486137259549,0.42317346184349924,0.42265654034655564,0.0,0.0005169214969435865,-0.42265654034655564,-1.2145278038897829,0.7918712635432272
random,13136,3.5464022976977225,126.18317429404499,21.368018183750504,0.42348510017472424,0.40686977629907756,0.0,0.01661532387564668,-0.40686977629907756,-1.2008830966215112,0.7940133203224335
random,13137,11.71828575448549,55.0482970257249,17.718176153164222,0.42379650750211595,0.4046299876521926,0.0,0.019166519849923347,-0.4046299876521926,-1.2017738831131346,0.797143895460942
random,13138,49.48626788736196,218.4622466344131,417502.96266673465,0.4238793204476976,0.3848088953250961,0.0,0.039070425122601525,-0.3848088953250961,-1.118782903028214,0.7339740077031178
random,13139,1.4062986544112863,90.37349858538161,17.961500645631986,0.42395100043011213,0.40250685813729303,0.0,0.021444142292819126,-0.40250685813729303,-1.1950557512122442,0.7925488930749511
random,13140,2.611482095836252,726.8553426488058,82.68707148255446,0.4240786249268816,0.41527922860537175,0.0,0.008799396321509846,-0.41527922860537175,-1.211825199149648,0.7965459705442763
random,13141,21.593547082281805,251.5779048649267,3539.584513001551,0.4243490644794341,0.4221277517993395,0.0,0.002221312680094627,-0.4221277517993395,-1.2136250275264273,0.7914972757270878
random,13142,10.481690731608177,840.7297836589177,16252.342453622878,0.42436802462465045,0.4155296403903674,0.0,0.008838384234283065,-0.4155296403903674,-1.1912773293547767,0.7757476889644093
random,13143,27.542262801882767,311.966442035844,139842.05248269546,0.42466340315430234,0.3992267530996113,0.0,0.025436650054691035,-0.3992267530996113,-1.1513831298770065,0.7521563767773952
random,13144,2.0181397042698963,401.0063952763763,38.81884553746148,0.42470360374311905,0.4115030591860557,0.0,0.013200544557063355,-0.4115030591860557,-1.2045617017036383,0.7930586425175826
random,13145,11.337809804708682,674.2357626432773,13744.650879103661,0.4248001307368504,0.41726078916841336,0.0,0.0075393415684370454,-0.41726078916841336,-1.1954560359262179,0.7781952467578045
random,13146,1.1060046647911124,164.45427452567324,19.717954408304077,0.42498335365366147,0.40435866482152205,0.0,0.02062468883213941,-0.40435866482152205,-1.1968697798131003,0.7925111149915782
random,13147,2.3966505362533606,131.83743609290946,20.29114778145565,0.42500392793316516,0.4070961884783502,0.0,0.017907739454814924,-0.4070961884783502,-1.203433203699264,0.7963370152209139
random,13148,15.362962251760825,64.79288988315912,18.47738016381516,0.4253060856675884,0.4068431603303443,0.0,0.018462925337244092,-0.4068431603303443,-1.2063906760077103,0.799547515677366
random,13149,44.6215356239044,72.00855638052481,24.19741239973953,0.42537462251838587,0.40725175343496306,0.0,0.018122869083422782,-0.40725175343496306,-1.1982489102606957,0.7909971568257326
random,13150,17.72323596386858,298.69823739198546,3939.4169687050944,0.42573951391583,0.4235322467389622,0.0,0.002207267176867728,-0.4235322467389622,-1.2160378234740972,0.792505576735135
random,13151,2.3618660508162588,87.53234080014172,18.04333613987404,0.42578206771288885,0.4060621118969839,0.0,0.01971995581590496,-0.4060621118969839,-1.2050370236768508,0.798974911779867
random,13152,1.9631669791884794,77.59448504906067,17.714031356353555,0.4258389362200007,0.4050914882186351,0.0,0.02074744800136557,-0.4050914882186351,-1.2030518366278344,0.7979603484091993
random,13153,1.8237614480565323,121.94325221208015,19.083487168276427,0.42597915987062845,0.4065998818654555,0.0,0.01937927800517298,-0.4065998818654555,-1.2043128280269582,0.7977129461615027
random,13154,4.3172517358084495,100.24562746182174,19.504369035470855,0.42623954144721754,0.40883154526441695,0.0,0.017407996182800617,-0.40883154526441695,-1.2097996094221626,0.8009680641577457
random,13155,1.6384598128418302,282.4277885246303,27.106992365035264,0.42641481353025673,0.4101219088839453,0.0,0.016292904646311442,-0.4101219088839453,-1.205540251045712,0.7954183421617668
random,13156,99.08867682778882,61.59967535004983,24.187555424693265,0.4267944239841296,0.40517564863052613,0.0,0.021618775353603455,-0.40517564863052613,-1.1927141788708626,0.7875385302403365
random,13157,4.04075870595348,514.9546926381245,124.6892409599941,0.42691773580682674,0.42147026750675015,0.0,0.005447468300076612,-0.42147026750675015,-1.2212891411968203,0.7998188736900702
random,13158,1.2027538109823563,85.41026568843196,17.705583218751883,0.42698349093737126,0.40464720852682035,0.0,0.022336282410550905,-0.40464720852682035,-1.2017941409171007,0.7971469323902803
random,13159,98.25578341507622,143.6523613731492,106651.0067238164,0.4270388041957011,0.3994705564700866,0.0,0.027568247725614514,-0.3994705564700866,-1.1681399220430722,0.7686693655729855
random,13160,1.6928518145365339,256.1064030267244,25.959528950690206,0.4270955142582468,0.41058432645626225,0.0,0.016511187801984583,-0.41058432645626225,-1.2074705610300616,0.7968862345737993
random,13161,16.249943751643748,67.4525488501023,18.764922205218408,0.4272171887088635,0.40894762629598547,0.0,0.018269562412878037,-0.40894762629598547,-1.2117930492114581,0.8028454229154727
random,13162,1.1820420050679503,89.49326725110821,17.74956249013201,0.4273350022953034,0.40505999916856006,0.0,0.022275003126743336,-0.40505999916856006,-1.2028664899373844,0.7978064907688244
random,13163,2.9679113034956885,374.52161211867025,52.49195859161247,0.42768638864478264,0.4174762321700533,0.0,0.010210156474729348,-0.4174762321700533,-1.216234238742116,0.7987580065720625
random,13164,8.417465057277598,65.97753886766179,17.875137175582562,0.4278731541121151,0.4093545125196126,0.0,0.018518641592502487,-0.4093545125196126,-1.2149106912397185,0.805556178720106
random,13165,8.450933199219541,75.79722779583119,18.571776650784948,0.42794188883997053,0.4101318628363313,0.0,0.017810026003639238,-0.4101318628363313,-1.2155316379960008,0.8053997751596695
random,13166,2.6520815952670302,288.23903452085517,36.09373601628348,0.43075493575369767,0.41795850431453613,0.0,0.012796431439161541,-0.41795850431453613,-1.2218351249347394,0.8038766206202033
random,13167,18.578901908187905,277.6590236993024,3110.6200775524585,0.43104437186604155,0.42936685387265205,0.0,0.0016775179933894843,-0.42936685387265205,-1.233195378899568,0.8038285250269159
random,13168,4.008824135799882,334.8469496183416,65.72844638892622,0.43188695533692134,0.42362882337095525,0.0,0.008258131965966113,-0.42362882337095525,-1.2297036957453256,0.8060748723743703
random,13169,40.68957618335203,106.07014163823531,73.41293942044382,0.4323079866150087,0.4224368113137312,0.0,0.009871175301277506,-0.4224368113137312,-1.222540070234243,0.8001032589205119
random,13170,3.3870371021237147,147.81830612686818,22.81065703728575,0.4337501874759669,0.41778473410789796,0.0,0.015965453368068927,-0.41778473410789796,-1.2301235754268907,0.8123388413189927
random,13171,46.572257760910986,137.79868899056424,646.2065381240667,0.43379163412360017,0.4306289808009468,0.0,0.00316265332265339,-0.4306289808009468,-1.2424596013996567,0.8118306205987099
random,13172,27.16164092774639,121.55499990932395,74.36629196451224,0.433814709670902,0.42524659341350507,0.0,0.008568116257396933,-0.42524659341350507,-1.2298074674757282,0.8045608740622232
random,13173,21.415967561270932,299.282515403681,12579.407261565293,0.43420672955286704,0.42721542925038025,0.0,0.006991300302486817,-0.42721542925038025,-1.2283398333585784,0.8011244041081982
random,13174,4.878155698566379,684.6257149661607,291.73091539587244,0.43440846037210423,0.43169478934796407,0.0,0.0027136710241401595,-0.43169478934796407,-1.248013463045031,0.8163186736970669
random,13175,2.3525963165927446,138.83417266452565,20.188280016612335,0.4349732494950576,0.4170548762841357,0.0,0.017918373210921944,-0.4170548762841357,-1.232185168637863,0.8151302923537274
random,13176,59.28382534478083,178.88683753523972,79505.91071270178,0.43540756046751333,0.4128248261578313,0.0,0.02258273430968206,-0.4128248261578313,-1.2008193069255564,0.787994480767725
random,13177,4.594278142431224,242.13795550049366,47.273801293095445,0.4360435884130436,0.4260792659066185,0.0,0.009964322506425111,-0.4260792659066185,-1.2389574922765505,0.812878226369932
random,13178,31.80754524545648,92.65210817939723,33.93601778219327,0.4361003757593992,0.42193441792244857,0.0,0.014165957836950604,-0.42193441792244857,-1.2314929597493447,0.8095585418268961
random,13179,2.6452933384901773,87.34791708487793,17.659067897669594,0.4361009388975122,0.4165167149690714,0.0,0.01958422392844083,-0.4165167149690714,-1.2358647492405614,0.81934803427149
random,13180,18.08627700407368,422.4286582968253,43936.169848178426,0.4362888288679764,0.42151145867813516,0.0,0.014777370189841231,-0.42151145867813516,-1.2097384711720667,0.7882270124939315
random,13181,32.86119812018691,54.814096861079875,17.829330194794142,0.43641326220319654,0.41589241156078005,0.0,0.02052085064241651,-0.41589241156078005,-1.233843424513531,0.817951012952751
random,13182,6.145485124444584,119.65149455554466,22.898687381039153,0.43674429852080987,0.4213990522711035,0.0,0.015345246249706361,-0.4213990522711035,-1.2400884088121265,0.8186893565410229
random,13183,6.360413093949698,242.24244381366287,70.8560010389951,0.4367452112481743,0.42948756530213983,0.0,0.007257645946034468,-0.42948756530213983,-1.243074966861688,0.8135874015595482
random,13184,27.09854583049971,142.7761694177096,164.770068981433,0.4367452288276536,0.4319485708325987,0.0,0.004796657995054893,-0.4319485708325987,-1.2446690505901987,0.8127204797576
random,13185,5.552762263243083,730.1617854875303,481.42843757484155,0.43744709541332766,0.43577547198715394,0.0,0.0016716234261736995,-0.43577547198715394,-1.2577401436828417,0.8219646716956878
random,13186,5.002107276899497,176.33774688691656,32.145810631616996,0.43751356489509285,0.42493510813953955,0.0,0.012578456755553325,-0.42493510813953955,-1.2416129751581957,0.8166778670186561
random,13187,89.39203516931344,156.42907729342497,274836.0053944866,0.4375600548102015,0.4007965470416827,0.0,0.03676350776851877,-0.4007965470416827,-1.1725535812545793,0.7717570342128965
random,13188,2.832024278606017,73.238433643102,17.21106186481565,0.43756671130216634,0.4174853253212719,0.0,0.020081385980894425,-0.4174853253212719,-1.239770962243532,0.8222856369222601
random,13189,2.750440261644599,108.23419547563158,18.588825221765315,0.43772801088359636,0.4191406575374827,0.0,0.018587353346113642,-0.4191406575374827,-1.2412219102815842,0.8220812527441015
random,13190,20.63571001791924,67.32271378789945,18.69838852095648,0.43814487354529935,0.41955220489321376,0.0,0.018592668652085562,-0.41955220489321376,-1.2423235538855706,0.8227713489923568
random,13191,5.188387427914716,107.35877997543467,20.173912070262755,0.4382643627273605,0.42154158127465274,0.0,0.016722781452707794,-0.42154158127465274,-1.2448934624116865,0.8233518811370337
random,13192,1.0825790713572017,284.7499426128425,22.73077949156118,0.4385783366249632,0.41931390021619747,0.0,0.01926443640876576,-0.41931390021619747,-1.2366808785770247,0.8173669783608273
random,13193,5.242129275239203,147.0107286540532,26.41252058515829,0.43859876908719136,0.42446751984423886,0.0,0.014131249242952518,-0.42446751984423886,-1.2447984941995018,0.8203309743552629
random,13194,1.5484026732962777,355.7926263017865,29.137414995473264,0.43862659745066257,0.422616530195103,0.0,0.016010067255559597,-0.422616530195103,-1.2412988754028391,0.8186823452077361
random,13195,4.546513017076999,113.93125653411423,20.37503809510569,0.4386661758505024,0.42194857943325953,0.0,0.01671759641724287,-0.42194857943325953,-1.2457063298458353,0.8237577504125757
random,13196,12.345289153801376,394.9744650823088,2510.691181801053,0.4389093378277052,0.43794187433680726,0.0,0.0009674634908979451,-0.43794187433680726,-1.255539027017978,0.8175971526811707
random,13197,1.4540373053607056,68.54588002524756,17.00063488355377,0.4390967326583233,0.4165976312394344,0.0,0.022499101418888865,-0.4165976312394344,-1.237771407162705,0.8211737759232707
random,13198,16.619191181066604,273.3097987651072,1581.049106217173,0.4392499567613724,0.4387733931148741,0.0,0.00047656364649829224,-0.4387733931148741,-1.2596268064907166,0.8208534133758425
random,13199,69.86050833969078,51.15245235307521,18.108720285455405,0.44035310516357223,0.41735401344551315,0.0,0.022999091718059066,-0.41735401344551315,-1.2374943741594915,0.8201403607139783
random,13200,14.947933365822047,68.10375273560217,18.11082676282767,0.4405183179520626,0.4220680862991621,0.0,0.01845023165290048,-0.4220680862991621,-1.2507883646679312,0.828720278368769
random,13201,1.1481430686446787,791.6191229500321,34.17263765649396,0.44082390899428897,0.4237980296004997,0.0,0.017025879393789238,-0.4237980296004997,-1.248111332990632,0.8243133033901322
random,13202,8.55804440222917,183.53006077467572,56.187467783179656,0.4409069695186283,0.432352249615162,0.0,0.008554719903466271,-0.432352249615162,-1.2529550324887127,0.8206027828735507
random,13203,92.00532447429772,57.230709211063825,20.461068985381587,0.4418988310066906,0.4191029622738742,0.0,0.02279586873281634,-0.4191029622738742,-1.238018766024564,0.8189158037506898
random,13204,5.529301214287404,245.36369152688587,59.13023504347438,0.4422716788963731,0.4338825202460734,0.0,0.008389158650299702,-0.4338825202460734,-1.2580484583435536,0.8241659380974802
random,13205,1.212611495419826,107.7917196020732,17.470500144386875,0.4423030343715242,0.4204238578751425,0.0,0.021879176496381686,-0.4204238578751425,-1.2475058468880222,0.8270819890128798
random,13206,3.361566395543851,210.83823343571896,30.376707042740968,0.44230626339709184,0.42878479477152986,0.0,0.013521468625561979,-0.42878479477152986,-1.254782999386073,0.8259982046145432
random,13207,5.631677777049759,285.7940897679017,81.38780851617213,0.4424268271512196,0.43580207212080946,0.0,0.0066247550304101566,-0.43580207212080946,-1.260731681777873,0.8249296096570636
random,13208,1.5217887532391365,951.3745454531145,46.228082679593506,0.442529442357182,0.42820237510299275,0.0,0.014327067254189245,-0.42820237510299275,-1.2587707927477356,0.8305684176447429
random,13209,1.9464089953287693,136.02060589727097,19.098020427243462,0.4427299154162007,0.42375870166006807,0.0,0.01897121375613262,-0.42375870166006807,-1.253471328331142,0.8297126266710739
random,13210,4.487641772229953,124.32854109212636,21.309966613074387,0.4428008568762254,0.42657136647338406,0.0,0.016229490402841305,-0.42657136647338406,-1.257372372299321,0.830801005825937
random,13211,55.153224597548736,107.32317198356662,132.79802078255742,0.4428439945071263,0.4347956171075055,0.0,0.008048377399620771,-0.4347956171075055,-1.255711075200868,0.8209154580933624
random,13212,17.19491651008182,422.58030752050485,29040.779210549135,0.44339308317927817,0.431633768771898,0.0,0.011759314407380135,-0.431633768771898,-1.2383580725212804,0.8067243037493823
random,13213,9.817614188897466,185.81565877397657,69.4135348600126,0.443537524180463,0.4361912367504917,0.0,0.007346287429971307,-0.4361912367504917,-1.2614287050336586,0.8252374682831669
random,13214,2.0592016747685022,79.20476037332942,16.99767501680462,0.443822856270028,0.4229490591844543,0.0,0.020873797085573693,-0.4229490591844543,-1.2559470642625536,0.8329980050780994
random,13215,2.0735770901916677,82.96198868394515,17.069048842061147,0.44417280581612156,0.4234763723840098,0.0,0.020696433432111732,-0.4234763723840098,-1.257265589014449,0.8337892166304393
random,13216,12.939893622192574,50.176326527721926,16.742686940379865,0.44420782212394444,0.4242171855092397,0.0,0.01999063661470476,-0.4242171855092397,-1.2602987149850782,0.8360815294758385
random,13217,4.592119841541245,774.3014379892438,284.22492215670655,0.44488761095843793,0.4418003680057028,0.0,0.00308724295273511,-0.4418003680057028,-1.2790250996752175,0.8372247316695147
random,13218,1.1287111923665016,52.352107025309586,16.71823363382432,0.4450429171300278,0.42049778331031984,0.0,0.024545133819707948,-0.42049778331031984,-1.2496794232250092,0.8291816399146894
random,13219,11.55575354321385,102.42139801731477,23.525664112721785,0.44576429602659956,0.43052846023958247,0.0,0.01523583578701709,-0.43052846023958247,-1.2653369939385803,0.8348085336989979
random,13220,8.605349846772436,222.03370697029123,91.2914238678916,0.44600986704712897,0.44016694166236436,0.0,0.005842925384764599,-0.44016694166236436,-1.2706749980937038,0.8305080564313394
random,13221,3.921812687810242,301.5931477220766,53.27909004180463,0.4460607432925596,0.4365866976782637,0.0,0.009474045614295948,-0.4365866976782637,-1.268911824500273,0.8323251268220093
random,13222,1.4504376731280513,794.8068438904992,40.60936858482201,0.4472159233357628,0.4322748960790974,0.0,0.014941027256665407,-0.4322748960790974,-1.2704781748937017,0.8382032788146043
random,13223,15.08688550316528,257.9021123375474,740.9297969266445,0.4474477115830718,0.44716582079806133,0.0,0.0002818907850104499,-0.44716582079806133,-1.283778594160135,0.8366127733620736
random,13224,45.201659685756205,206.5356425007819,69477.2349498304,0.4475252848538509,0.42712413193277843,0.0,0.020401152921072484,-0.42712413193277843,-1.2386958207794476,0.8115716888466692
random,13225,2.5471707557148986,425.75328725330456,47.97533786493065,0.447564428904925,0.43634775654392655,0.0,0.011216672360998445,-0.43634775654392655,-1.2732661988215597,0.8369184422776331
random,13226,15.579685388388597,148.13764847497544,67.34769935344848,0.4478408503251646,0.43986774167376563,0.0,0.007973108651398967,-0.43986774167376563,-1.2721352892891238,0.8322675476153581
random,13227,1.7398471989310655,73.00557476007862,16.6795952053854,0.4484256643845408,0.4266128310733118,0.0,0.021812833311228984,-0.4266128310733118,-1.2672826036803424,0.8406697726070306
random,13228,4.368692109328467,226.176368782481,39.57506751978785,0.44858631181640685,0.4373907071655884,0.0,0.0111956046508184,-0.4373907071655884,-1.274143731583382,0.8367530244177934
random,13229,36.99331524133903,98.38271492625417,45.407728221528615,0.44869178573326884,0.43617656782547576,0.0,0.012515217907793108,-0.43617656782547576,-1.2672942323983165,0.8311176645728408
random,13230,1.7315455886844047,327.1035209569873,28.808718210695762,0.44884369800194535,0.43317944980443807,0.0,0.01566424819750726,-0.43317944980443807,-1.2714118668190526,0.8382324170146145
random,13231,7.550448343549998,288.535228048538,143.07421263479299,0.4495794934533841,0.445718366914052,0.0,0.0038611265393321457,-0.445718366914052,-1.284329280046722,0.8386109131326701
random,13232,2.76895846598124,665.2972900021546,79.40617397965444,0.4496660215621504,0.44096574152889056,0.0,0.008700280033259861,-0.44096574152889056,-1.2853856616801722,0.8444199201512816
random,13233,1.334961221771618,980.0289247639174,40.53303139893258,0.44979682658006337,0.43406441115392824,0.0,0.01573241542613512,-0.43406441115392824,-1.2776554803916491,0.8435910692377209
random,13234,1.9127889273631964,382.23854896235434,33.90149173139998,0.45003632666886784,0.43578838316584767,0.0,0.014247943503020158,-0.43578838316584767,-1.2767022514876638,0.8409138683218161
random,13235,14.777433221635313,327.539227863693,2427.301350255455,0.45049896886395585,0.4495523737955709,0.0,0.0009465950683849851,-0.4495523737955709,-1.2896170936307692,0.8400647198351983
random,13236,3.3608180234034677,59.74444375203339,16.45118450184478,0.451111813742559,0.4304484040397633,0.0,0.020663409702795687,-0.4304484040397633,-1.278898573278109,0.8484501692383457
random,13237,2.739250914018558,91.34016483221201,17.1906014281442,0.4516408623823786,0.4320387591451945,0.0,0.019602103237184088,-0.4320387591451945,-1.281440847522307,0.8494020883771124
random,13238,13.23138460476822,422.10635670796614,4855.129725955113,0.45216695282368924,0.4494754309015254,0.0,0.0026915219221638072,-0.4494754309015254,-1.2883660697774355,0.8388906388759101
random,13239,12.301117697227035,499.7217435999646,6759.923681169085,0.45223498945932894,0.44827975722012614,0.0,0.003955232239202812,-0.44827975722012614,-1.2844805962476604,0.8362008390275343
random,13240,13.427976997874724,54.268145515332904,16.556063274246448,0.45241738795095965,0.4325887125068518,0.0,0.019828675444107848,-0.4325887125068518,-1.2847784285236923,0.8521897160168405
random,13241,7.440664741625597,276.6265686066404,123.1390904261907,0.45257154248650644,0.4480908868837713,0.0,0.004480655602735122,-0.4480908868837713,-1.2919654524548712,0.8438745655710999
random,13242,10.00789162438349,143.81206041832118,37.31779446832229,0.45296519424875886,0.44161174580211393,0.0,0.011353448446644937,-0.44161174580211393,-1.285648662856081,0.8440369170539671
random,13243,10.010976395175389,111.8165141397556,24.42022739077113,0.4534155944488753,0.4386600815640397,0.0,0.01475551288483564,-0.4386600815640397,-1.287459384902506,0.8487993033384663
random,13244,8.373787429138652,417.6558826729281,555.8720564801863,0.4534899516366235,0.45300415044452774,0.0,0.00048580119209574963,-0.45300415044452774,-1.3010136584575502,0.8480095080130226
random,13245,1.432968309995361,168.58333095495993,19.182422666080292,0.4541419625358607,0.4344029394262471,0.0,0.019739023109613615,-0.4344029394262471,-1.2840650337708248,0.8496620943445777
random,13246,20.60432571997369,66.92650025610828,17.941726542583215,0.45417325702879513,0.4352346521846116,0.0,0.01893860484418353,-0.4352346521846116,-1.288911681530885,0.8536770293462734
random,13247,15.623788150007035,111.92240839109506,30.965392641427474,0.4544408278036796,0.4411947487311285,0.0,0.01324607907255109,-0.4411947487311285,-1.2883816270031159,0.8471868782719874
random,13248,79.1479136514974,134.02536481083612,5556.5121083890235,0.455036619497466,0.4471665992115571,0.0,0.007870020285908896,-0.4471665992115571,-1.2988030043938197,0.8516364051822626
random,13249,6.479759785051645,532.1935685706609,425.09676979790623,0.45508555696807457,0.4538369247240971,0.0,0.0012486322439774558,-0.4538369247240971,-1.3063992732492196,0.8525623485251225
random,13250,1.2280746767466397,198.7559090115587,19.73336234393229,0.45523142725350113,0.4352548257962209,0.0,0.019976601457280266,-0.4352548257962209,-1.2858076969614682,0.8505528711652474
random,13251,29.770619029168312,86.34194006178188,26.373584425712643,0.4563027754881699,0.4403453665280151,0.0,0.015957408960154778,-0.4403453665280151,-1.290367197948056,0.850021831420041
random,13252,8.975545731200977,580.2046669724758,1998.3677721518438,0.45657385005883205,0.4556477765321153,0.0,0.0009260735267167594,-0.4556477765321153,-1.3072459615457226,0.8515981850136073
random,13253,2.122521734215807,155.3446711110862,19.798733739158706,0.45692254819389766,0.4387038053812329,0.0,0.01821874281266475,-0.4387038053812329,-1.2950740671828025,0.8563702618015696
random,13254,19.22419009181027,473.78958734572154,155617.64033102643,0.4570731300154134,0.43096085940066026,0.0,0.026112270614753127,-0.43096085940066026,-1.237071685041616,0.8061108256409557
random,13255,16.285495203220613,882.5978808933104,946444.5395268857,0.45729572110900746,0.4089337837066569,0.0,0.04836193740235056,-0.4089337837066569,-1.1707533480506116,0.7618195643439547
random,13256,51.74286733118886,152.95572464807557,3028.265525733467,0.45791343050419053,0.45353025125920204,0.0,0.0043831792449884974,-0.45353025125920204,-1.3119834322629134,0.8584531810037113
random,13257,2.173714529836632,893.9255805858231,66.63056230727724,0.45804045893331835,0.4471827475078366,0.0,0.010857711425481755,-0.4471827475078366,-1.3092081050886524,0.8620253575808158
random,13258,1.232609143552019,819.6094072995577,34.96873776190159,0.4583215616920168,0.4416842780621593,0.0,0.016637283629857495,-0.4416842780621593,-1.3001650618234082,0.8584807837612489
random,13259,1.1911484399758523,949.6403789246605,35.714839186879544,0.4585200715366213,0.4415618229669555,0.0,0.01695824856966575,-0.4415618229669555,-1.3007893428357251,0.8592275198687696
random,13260,11.07234275880747,54.23463776717086,16.258617817996516,0.4585819046546324,0.43867859553930044,0.0,0.019903309115331953,-0.43867859553930044,-1.303026002323516,0.8643474067842156
random,13261,1.0727463979615557,123.55701482503906,17.06577666609072,0.45885335907846214,0.43651256680403694,0.0,0.022340792274425196,-0.43651256680403694,-1.2945945129152852,0.8580819461112482
random,13262,16.742957414591647,361.5183619782697,8708.25363057797,0.4589607740829522,0.4539762808247837,0.0,0.004984493258168518,-0.4539762808247837,-1.3026494479960422,0.8486731671712585
random,13263,46.489083902012325,188.75652818439917,23722.742310439826,0.45927081399386327,0.44666859974259077,0.0,0.012602214251272531,-0.44666859974259077,-1.294398660712505,0.8477300609699143
random,13264,3.2151621534531163,60.829532185512086,16.14223296424379,0.45954600336848855,0.43868567562690597,0.0,0.02086032774158256,-0.43868567562690597,-1.3033451214864868,0.8646594458595809
random,13265,34.008447863786856,74.46175093556265,21.475651210023212,0.459600289995497,0.44140820473958314,0.0,0.018192085255913874,-0.44140820473958314,-1.2998675338579417,0.8584593291183586
random,13266,4.323383660676646,81.97796861858754,16.815660359325193,0.46099918019066055,0.44192209130108395,0.0,0.019077088889576602,-0.44192209130108395,-1.310717500032989,0.868795408731905
random,13267,7.066447267713104,307.5653202800407,142.12283258223295,0.4610054951567202,0.457077659053694,0.0,0.003927836103026151,-0.457077659053694,-1.3173217033174647,0.8602440442637707
random,13268,2.764280703653733,324.51458691885915,38.95840086557123,0.4612816427426916,0.44909046143006726,0.0,0.012191181312624358,-0.44909046143006726,-1.310840544696938,0.8617500832668707
random,13269,27.141622445842714,68.49144043854848,18.588661085594744,0.46143954632812423,0.4423789836870047,0.0,0.01906056264111955,-0.4423789836870047,-1.30796616562896,0.8655871819419554
random,13270,6.777348076396263,50.6189585175774,15.998827122761382,0.46149878150334017,0.44108078768232917,0.0,0.02041799382101102,-0.44108078768232917,-1.3106244421417328,0.8695436544594036
random,13271,10.610053631428118,373.0173273566022,928.574880640402,0.46165033114348003,0.46159387774964095,0.0,5.645339383906631e-05,-0.46159387774964095,-1.324127646561093,0.862533768811452
random,13272,1.807973379371722,587.5931702016342,41.48749514811799,0.4616572983012753,0.44815254462600596,0.0,0.013504753675269331,-0.44815254462600596,-1.3131459672425683,0.8649934226165623
random,13273,6.873530931923492,413.4244254036534,278.8464118422137,0.46183569553764053,0.4599613271879475,0.0,0.0018743683496930332,-0.4599613271879475,-1.3237053538443135,0.8637440266563661
random,13274,4.827165979007286,117.61995954035949,19.95167066914493,0.46198649962454263,0.4452564801148887,0.0,0.01673001950965393,-0.4452564801148887,-1.3132263331705776,0.8679698530556889
random,13275,2.8422308023672795,213.80642428112327,26.720363783241346,0.4623625872882234,0.4475440386125067,0.0,0.014818548675716683,-0.4475440386125067,-1.3119685688726708,0.8644245302601641
random,13276,4.958202182980106,161.71075887578704,27.074183659523253,0.46273168623359134,0.4488314928136858,0.0,0.013900193419905563,-0.4488314928136858,-1.3141564825016052,0.8653249896879194
random,13277,1.4090884613094732,364.7644075626102,26.494727741203093,0.46370469127619596,0.44664350822276483,0.0,0.0170611830534311,-0.44664350822276483,-1.312958527997416,0.8663150197746512
random,13278,3.218314731086378,209.3372098806535,27.958741546872968,0.46397206814808234,0.44976213816697524,0.0,0.014209929981107105,-0.44976213816697524,-1.3170197333164335,0.8672575951494583
random,13279,1.5319592285212824,360.96218208140397,27.481694322040937,0.4646536034790292,0.44818133834017493,0.0,0.01647226513885424,-0.44818133834017493,-1.3164672405017102,0.8682859021615352
random,13280,17.018896255568635,70.81906551044499,17.656212555706812,0.4653063765770184,0.44664480742502566,0.0,0.01866156915199273,-0.44664480742502566,-1.322216203019304,0.8755713955942784
random,13281,1.032638732974138,570.2564917000673,27.07824939442384,0.4653163762294663,0.44672374087619215,0.0,0.01859263535327416,-0.44672374087619215,-1.316015048500459,0.8692913076242668
random,13282,68.49395265538953,167.47329244001153,82253.08393865831,0.46613343939738494,0.44264486173914985,0.0,0.02348857765823511,-0.44264486173914985,-1.289568582736141,0.8469237209969911
random,13283,6.837836331988428,772.7052306922806,1114.236989628492,0.466151272006386,0.46509995092118356,0.0,0.001051321085202426,-0.46509995092118356,-1.3388971249515236,0.8737971740303401
random,13284,23.294957409469287,163.87168775480427,232.2401198226973,0.466659181668556,0.4634468424344501,0.0,0.003212339234105902,-0.4634468424344501,-1.3338116393562869,0.8703647969218368
random,13285,6.279250717175121,58.88693599221867,15.941336255150981,0.46669910630974387,0.4467016600280373,0.0,0.019997446281706573,-0.4467016600280373,-1.326887568242162,0.8801859082141246
random,13286,14.625845344439751,544.3296933202289,32583.789696780368,0.4669904949073055,0.454354027577919,0.0,0.01263646732938651,-0.454354027577919,-1.3018012218895103,0.8474471943115913
random,13287,12.928376895984504,60.369512355065645,16.265224674070772,0.4672147134041856,0.44761427844764246,0.0,0.019600434956543147,-0.44761427844764246,-1.3286026254903291,0.8809883470426867
